Id,Score
935,2.27891252215
936,3.75122403381
937,4.11412029116
938,2.55609328254
939,2.91229208305
940,2.77271455011
941,4.08985198328
942,3.13130139498
943,3.70688212811
944,4.45768132707
945,3.13888294454
946,4.18936131383
947,2.82703623583
948,3.39376143909
949,3.31794074195
950,3.14561848315
951,3.91743437255
952,4.26012182852
953,3.56762019929
954,3.78686530453
955,4.19704353023
956,4.45375823721
957,4.3250054236
958,4.13525880023
959,3.75897928208
960,3.89323475469
961,4.82013855641
962,4.40435215368
963,4.43447589451
964,4.08605374704
965,4.23007282292
966,3.93186406552
967,4.18101289376
968,3.99366013701
969,4.3095996893
970,3.24750653076
971,3.34544436089
972,4.13227840037
973,4.02346557467
974,3.12265733892
975,3.54865827841
976,3.16043660158
977,3.7632261185
978,4.2398109696
979,3.88472460624
980,2.4216401664
981,3.71844023155
982,4.65050695994
983,4.36607747388
984,3.46529168306
985,4.18068005197
986,4.13401126288
987,3.15978283799
988,3.94680430013
989,3.12164587656
990,3.7753188378
991,2.54337363613
992,3.2501000552
993,2.85558433246
994,3.81654392556
995,2.53658294893
996,2.68778006269
997,2.71220700993
998,3.1410344412
999,2.28033274378
1000,3.77655165351
1001,3.43887640694
1002,2.70307383996
1003,2.9901688203
1004,3.73858405997
1005,2.94728901704
1006,2.52021402757
1007,3.27133473301
1008,3.29322192462
1009,2.9788808738
1010,2.46816899388
1011,2.83299476476
1012,2.62380154146
1013,2.39427044143
1014,2.58560037111
1015,2.57918841418
1016,3.30013626746
1017,2.95356705483
1018,2.56822841754
1019,2.27763934045
1020,2.2109734117
1021,3.44373672021
1022,3.88961316067
1023,3.64189166153
1024,3.20011936602
1025,3.42120835557
1026,3.86904954119
1027,3.4713711336
1028,3.41827867814
1029,3.66768988452
1030,3.56285002655
1031,2.9682619276
1032,3.4399420619
1033,2.54088555569
1034,1.93638342252
1035,2.82114695168
1036,2.4913027693
1037,2.1297044709
1038,1.45072559799
1039,2.52970958382
1040,2.92384134488
1041,3.36994339581
1042,3.39712200997
1043,2.97167896759
1044,4.02816857827
1045,3.3341821455
1046,2.88018291639
1047,3.00247640884
1048,2.41874763813
1049,3.0257122001
1050,2.77246872226
1051,3.29802543151
1052,4.01380745735
1053,4.02211456253
1054,3.77690437703
1055,3.79007553801
1056,3.82415002523
1057,3.7559463777
1058,3.27510582496
1059,3.383893289
1060,2.83416999382
1061,2.45374757858
1062,2.85143339324
1063,3.02515071642
1064,2.43047875799
1065,2.13095086716
1066,3.14048047879
1067,3.1996834348
1068,2.41980882057
1069,2.00999220317
1070,3.02210854268
1071,3.93192170935
1072,4.16360133834
1073,4.19048557237
1074,2.63928365224
1075,2.90317109191
1076,3.72937817885
1077,3.40418767751
1078,4.0216392999
1079,3.01983848878
1080,3.27009955465
1081,4.01056339057
1082,3.58226748749
1083,3.99769679994
1084,3.9678009778
1085,3.8053377111
1086,3.85655017136
1087,2.6634969381
1088,3.71467371435
1089,2.60661311301
1090,3.80585985039
1091,3.17930942929
1092,3.04985078272
1093,3.19981009827
1094,3.63018909027
1095,3.00978311812
1096,2.90747320323
1097,2.06004580721
1098,2.97085171143
1099,2.21625551168
1100,1.43569407587
1101,3.89318509926
1102,4.36322959781
1103,3.2078848904
1104,4.3257831176
1105,3.24216427911
1106,3.61382621477
1107,2.98412269218
1108,3.55327754346
1109,3.27994168929
1110,3.09154428626
1111,3.1257465566
1112,4.14867868019
1113,3.51459593974
1114,3.63341883122
1115,3.74105371486
1116,3.31219622828
1117,3.6660358811
1118,3.46922752142
1119,4.18763821678
1120,3.44482214599
1121,4.12586968191
1122,3.63756764313
1123,3.34531288024
1124,3.1479294733
1125,3.3918080947
1126,3.64329793836
1127,3.8233862088
1128,3.38181141337
1129,3.11018553872
1130,1.82869450309
1131,3.34542073419
1132,3.61512136188
1133,3.84796521672
1134,3.74828040777
1135,3.53024772342
1136,3.25315741011
1137,3.4755074977
1138,3.54985865598
1139,3.49305260444
1140,2.44955346518
1141,3.55696332898
1142,3.90638265556
1143,3.77454459621
1144,4.56959007994
1145,4.8683071895
1146,3.95285119817
1147,3.63772112787
1148,3.22946397993
1149,3.50057672987
1150,3.59462424169
1151,3.52847583498
1152,3.8847787948
1153,3.19596314935
1154,2.72840946918
1155,2.90025745997
1156,3.02421413341
1157,2.56822333925
1158,3.09404472562
1159,2.98232667379
1160,2.82026320826
1161,4.06592204125
1162,4.84135198776
1163,4.21174487134
1164,3.93839007014
1165,4.59968790247
1166,4.32289609656
1167,3.82706062134
1168,2.00073777036
1169,3.26279547912
1170,3.16858692519
1171,5.0
1172,4.97987554687
1173,4.99448022999
1174,4.75147336858
1175,4.42868640415
1176,4.87665096699
1177,4.98140254232
1178,4.41149986364
1179,4.98506910677
1180,3.75320995885
1181,4.3344700851
1182,4.14065534061
1183,3.9234160883
1184,4.69923936823
1185,4.09106178192
1186,4.16589712872
1187,4.15426356458
1188,3.03211135696
1189,4.32871106756
1190,4.02156687147
1191,3.65806791788
1192,3.36242604891
1193,3.06459891366
1194,2.69359601456
1195,3.67145659306
1196,3.48842076126
1197,3.7204399152
1198,3.08561302738
1199,2.69981379432
1200,2.99844235324
1201,4.08534113948
1202,3.92539411056
1203,3.33578100141
1204,3.24745274485
1205,3.88188696576
1206,3.3139682161
1207,2.98628442948
1208,4.15052001494
1209,4.11169278581
1210,3.49207220796
1211,4.41617460603
1212,3.21282932303
1213,3.36421248185
1214,3.94441868419
1215,4.45342580524
1216,4.23741399616
1217,4.12237237121
1218,4.09843169617
1219,3.93263355859
1220,4.06127320005
1221,3.64279348571
1222,3.23236616884
1223,3.7849953686
1224,3.99941203581
1225,4.05771786643
1226,4.09303448908
1227,4.44568603354
1228,3.90800607281
1229,4.3844584971
1230,3.81320968732
1231,3.41853555214
1232,3.74215432492
1233,3.40430128847
1234,3.41785557545
1235,3.34978298133
1236,3.29314136663
1237,2.88414028369
1238,3.20522178637
1239,2.85052490522
1240,3.33375625972
1241,3.12787826451
1242,3.4969945792
1243,3.66971906146
1244,3.72286754152
1245,2.30466915157
1246,4.40663573978
1247,2.8965495842
1248,4.29536172878
1249,4.12469773508
1250,1.48263396707
1251,3.58179760701
1252,3.16558628589
1253,3.28619522482
1254,2.90565984405
1255,3.87137064432
1256,3.48734234889
1257,3.48962444228
1258,3.74497705221
1259,3.49869497763
1260,3.04159752067
1261,4.58511556975
1262,4.22719803759
1263,3.64844767497
1264,3.68037435265
1265,2.88078476337
1266,3.668003009
1267,4.02571279387
1268,4.04653507241
1269,4.10623593339
1270,3.87288719512
1271,3.80218573037
1272,3.89127550444
1273,3.90470898967
1274,4.02715230176
1275,3.31798288366
1276,3.97958751554
1277,4.18705703929
1278,3.62082766284
1279,4.32968551917
1280,3.33577356196
1281,3.31014541228
1282,2.16360252522
1283,3.31989495257
1284,2.92790536014
1285,2.34127743242
1286,2.70182039941
1287,2.51555005003
1288,2.29497252763
1289,1.61291053961
1290,2.66554302219
1291,2.96022122948
1292,3.82588149093
1293,4.68731176742
1294,3.65609857973
1295,3.60479974865
1296,3.70778672653
1297,3.41220601571
1298,3.37217744716
1299,2.1251730352
1300,3.46639568148
1301,3.93594246063
1302,4.52839318338
1303,4.15043774583
1304,4.24439278501
1305,3.87262785862
1306,4.47865482583
1307,4.62589306432
1308,4.45279811863
1309,3.84398051297
1310,3.77896953319
1311,3.7527185685
1312,3.73059649098
1313,3.87216159549
1314,3.83918311082
1315,3.78778241498
1316,3.45892727472
1317,3.69980189408
1318,3.61122772529
1319,3.41584018606
1320,3.66436666084
1321,3.29946057977
1322,2.49712870625
1323,3.70035024753
1324,2.41889847626
1325,2.90202232692
1326,2.59399169426
1327,3.66565837279
1328,2.8260502526
1329,3.12868972357
1330,2.88890858858
1331,4.00176830949
1332,3.19582255241
1333,3.07412021023
1334,4.2092280381
1335,4.67402293812
1336,3.35299800316
1337,3.1331806349
1338,2.94643982739
1339,3.69022875527
1340,3.41799126051
1341,3.97259754815
1342,3.33891929532
1343,3.07199303382
1344,2.86438447209
1345,3.04073509711
1346,2.82556899545
1347,3.3802436421
1348,2.7724533242
1349,2.90518706333
1350,2.86656075123
1351,4.55209388881
1352,4.48258039724
1353,4.66995566741
1354,3.80060087397
1355,4.28841948942
1356,3.91303777062
1357,4.53848809287
1358,4.06758503916
1359,4.54413199591
1360,4.39470717819
1361,5.0
1362,4.17388073223
1363,4.82588595186
1364,5.0
1365,4.00147318433
1366,3.27174014107
1367,4.32219939981
1368,4.31005413588
1369,4.07711213479
1370,3.50038778563
1371,3.53483557067
1372,3.71497991689
1373,3.93638088533
1374,4.40384764903
1375,4.78248224297
1376,4.61433611948
1377,4.40190445298
1378,4.39599141974
1379,3.96353232243
1380,4.45719737552
1381,4.39004320299
1382,3.51472862445
1383,4.14871973988
1384,4.16827286565
1385,4.08123282853
1386,3.76279506404
1387,3.94314546093
1388,3.5598896137
1389,4.16282139306
1390,3.39417065023
1391,3.64684020857
1392,3.75551887908
1393,3.17217462475
1394,3.34156718403
1395,3.5620499076
1396,2.89331256907
1397,2.67344059251
1398,3.25761822047
1399,3.2303147808
1400,3.08666586094
1401,4.29812024557
1402,3.84002755101
1403,3.9654794737
1404,3.98761349499
1405,3.62940435788
1406,3.95864944113
1407,3.84716479968
1408,4.07104505242
1409,2.79246988361
1410,3.22640602573
1411,3.591639281
1412,3.40955686823
1413,4.17841369052
1414,4.2208009797
1415,3.73199963216
1416,3.80155570187
1417,1.53732439158
1418,2.92913604399
1419,2.51304213186
1420,3.17631562171
1421,4.0734951037
1422,4.31772759295
1423,3.24353695682
1424,3.00057876226
1425,3.63899162478
1426,3.41982667429
1427,4.10715482039
1428,3.52819945552
1429,3.58345767648
1430,2.21365693406
1431,4.03223303701
1432,2.62822509547
1433,3.55739162494
1434,3.99154182795
1435,3.84111712125
1436,3.41129806199
1437,3.687590499
1438,4.01535830467
1439,3.57380658198
1440,2.34485719598
1441,3.6907583585
1442,4.61689831019
1443,3.90401352649
1444,3.70435685879
1445,3.3130319096
1446,3.10815948358
1447,2.7952855498
1448,2.60493100175
1449,2.46064405655
1450,2.91832819178
1451,3.71332214129
1452,3.75130553432
1453,4.27113494736
1454,3.99001420988
1455,4.0768547862
1456,4.01084054528
1457,3.7182360148
1458,1.96927306683
1459,2.75428608358
1460,3.53166011042
1461,4.08258650322
1462,4.63030624661
1463,4.27422268161
1464,3.79494935681
1465,3.78397030459
1466,4.02941567537
1467,4.19511691195
1468,4.17748587658
1469,3.30884036431
1470,4.07249659056
1471,4.22418474543
1472,3.46143441245
1473,4.82322170621
1474,2.97625890378
1475,4.72190315168
1476,4.43878623083
1477,4.23933096284
1478,4.87709452222
1479,3.25556157701
1480,4.15315719574
1481,3.53065638924
1482,2.92391044602
1483,3.27260915953
1484,2.85492414423
1485,3.2419892245
1486,2.6216191937
1487,2.92466838685
1488,2.8516624615
1489,2.63327376053
1490,3.64126939044
1491,3.90503091647
1492,3.96232816174
1493,4.48581901812
1494,3.39953040834
1495,4.3174845575
1496,4.01020402783
1497,3.60594802376
1498,4.478375137
1499,4.13610497202
1500,3.44727855627
1501,4.1469222212
1502,4.6660338118
